product,NBD,NBFD,NBMD,NBD-LOC,NBFD-LOC,NBMD-LOC,PBD,PBFD,PBMD,PBD-LOC,PBFD-LOC,PBMD-LOC
napalm-automation/napalm,19,1103,13570,104017,284564,191181,55.88235294117647,94.03239556692242,96.99092273604461,31.38439907189775,85.85971656071135,95.58428702134361
kz26/pyexcelerate,1,23,840,367,9560,10450,33.33333333333333,82.14285714285714,98.01633605600934,2.3528657520194898,61.28990896268752,97.31793630098716
paulhancock/aegean,12,2226,34000,172505,915966,747615,46.15384615384615,92.17391304347827,96.52783692473668,14.592245271192189,77.48181520577853,93.60597383442493
swcarpentry/python-novice-inflammation,2,29,394,7124,7124,5362,100.0,100.0,100.0,100.0,100.0,100.0
lmfit/lmfit-py,0,851,11957,0,328221,295818,0.0,90.14830508474576,95.79394327832078,0.0,74.37610327691657,92.76693959853614
neutronx/django-markdownx,3,970,10394,7346,163345,131615,42.857142857142854,94.1747572815534,98.62415788974286,3.7375854770433086,83.10861690003256,98.18937347995404
identitypython/pysaml2,7,294,5433,79927,114475,78028,46.666666666666664,90.46153846153845,96.98322027847198,60.11040333315785,86.09278994036114,96.31302845152132
identitypython/djangosaml2,9,1210,16396,86860,262381,200601,45.0,89.49704142011834,94.75265834489134,24.842553240171377,75.04275802106154,91.79185408554079
django-getpaid/django-getpaid,7,937,9422,26039,135564,116059,63.63636363636363,91.05928085519922,96.44794758931313,14.643294980373634,76.2357863481459,94.98784609970289
darknessomi/musicbox,4,70,1243,15588,35838,27518,57.14285714285714,77.77777777777779,91.26284875183553,35.77280550774526,82.24440619621343,91.2975680966126
astroua/turbustat,23,3330,51636,381665,1334146,1208031,54.761904761904766,89.70905172413794,95.08516711168402,20.61043144391553,72.04570675638094,92.14485287331246
jorisroovers/gitlint,1,36,1434,998,11083,19070,16.666666666666664,52.17391304347826,86.28158844765343,2.5707073308948534,28.548245839987636,79.25030129244067
macs3-project/macs,12,1245,22221,487800,670226,515396,80.0,96.73659673659674,97.2302441585718,66.99573963131742,92.05060801586582,98.20695647534518
thumbor/thumbor,3,139,2564,3549,39820,39018,25.0,77.6536312849162,92.52977264525441,5.445590130730989,61.09985883508256,88.98467432950191
ros-infrastructure/bloom,3,327,6175,13368,101907,74979,23.076923076923077,85.8267716535433,95.19038076152304,10.647296360899382,81.1665193185348,93.77180805162646
ros-infrastructure/ros_buildfarm,7,342,6119,34908,105217,76944,53.84615384615385,87.6923076923077,95.9843137254902,27.86064886866994,83.97541801348817,94.82635379951196
cgatoxford/umi-tools,11,1784,32837,209441,752038,631896,50.0,89.96469994957135,94.99797488861887,20.8097315632958,74.72132440829563,91.88915645831152
mvexel/overpass-api-python-wrapper,10,440,7064,186973,208617,155202,71.42857142857143,96.49122807017544,99.67546211372937,86.90799901459056,96.96847154630262,99.60530622460963
odlgroup/odl,0,831,11756,0,311477,288081,0.0,88.87700534759358,94.99797979797981,0.0,71.55127262703299,91.73473189464936
tarpas/pytest-testmon,4,110,2455,6210,40651,33045,57.14285714285714,83.33333333333334,93.31052831622956,12.195121951219512,79.82993598051922,91.00046815190153
itpp-labs/misc-addons,9,213,4635,89442,89442,62703,100.0,100.0,100.0,100.0,100.0,100.0
samreay/chainconsumer,10,1915,31238,133261,836565,684654,52.63157894736842,91.3645038167939,95.40359771554225,12.334732851277153,77.43305083804466,92.17341667687595
poppy-project/pypot,8,1638,25921,534709,900661,559634,66.66666666666666,97.38406658739595,99.22293676312968,55.83110409449049,94.04161524277298,98.58074198815905
kalaspuff/tomodachi,14,288,5895,55529,107035,81971,56.00000000000001,90.0,97.95613160518445,44.703940747896795,86.16914221309825,97.40941878290216
transifex/transifex-client,4,116,1924,6315,39035,35991,40.0,78.91156462585033,95.24752475247524,11.246660730187,69.51914514692787,94.69073114262412
jtpereyda/boofuzz,7,437,7893,34662,127256,107096,36.84210526315789,88.28282828282829,97.56489493201484,20.85685059269511,76.57259762921956,97.26538730507596
op2/pyop2,20,661,14128,85548,216093,217010,76.92307692307693,90.54794520547945,94.81242869606066,26.946713243099367,68.06700454529705,93.95877261725904
theopolis/uefi-firmware-parser,1,245,2122,7245,46319,26770,50.0,99.19028340080972,99.90583804143127,15.236913499758145,97.41319480956487,99.89178700697788
geopandas/geopandas,9,518,10261,16742,178567,222514,52.94117647058824,75.95307917888563,88.56378387709304,4.705703789690849,50.19014506114716,82.72757015600138
tintinweb/scapy-ssl_tls,0,411,7730,0,156360,84651,0.0,85.09316770186336,94.73039215686273,0.0,73.71090766808406,94.07966391784659
obsidianforensics/hindsight,5,73,882,32714,32714,22187,100.0,100.0,100.0,100.0,100.0,100.0
automl/auto-sklearn,26,1813,36637,276457,769894,742525,65.0,84.28637842863785,92.84591991890522,23.79100930016015,66.25462662959339,87.32639685188647
automl/configspace,2,693,11182,260040,380100,299599,40.0,97.46835443037975,99.61692650334075,63.38326841610077,92.64720937148094,99.55340380071974
automl/smac3,24,1493,26170,137887,589274,566601,66.66666666666666,84.92605233219568,92.55853434250548,15.279472271071647,65.29836564044089,87.49770291910724
streamlink/streamlink,3,348,5444,6559,119533,79970,23.076923076923077,88.77551020408163,95.99717862810792,4.945709546071483,90.1319559644096,94.38326901061029
sunpy/sunpy,6,713,12701,15273,219984,259245,35.294117647058826,79.3103448275862,91.22315592903828,3.609955563959535,51.99584003025433,84.26511600694286
opsdroid/opsdroid,30,1158,13664,232317,351220,200123,49.18032786885246,91.61392405063292,94.59983384104126,55.15755434627767,83.38794077704019,92.85286762215406
shaypal5/cachier,1,98,1766,855,33187,22559,25.0,92.45283018867924,99.10213243546578,2.3942202682646805,92.93214975777772,99.22149894440535
genotrance/px,1,14,144,3106,3106,2150,100.0,100.0,100.0,100.0,100.0,100.0
http-apis/hydrus,49,1773,34069,413561,648088,458558,76.5625,92.05607476635514,97.44579829529204,50.15274016708646,78.59394156945827,95.7245652232908
fablabnbg/inkscape-silhouette,3,277,4535,143083,146283,107314,60.0,97.19298245614036,99.1256830601093,95.7032112208793,97.84357923040393,99.10237703858301
cpcloud/numbsql,1,617,15300,27538,279357,225051,25.0,95.21604938271605,99.15748541801686,8.79274561767617,89.19729237842843,98.97877056642609
jswhit/pygrib,2,260,4034,9434,143233,105110,66.66666666666666,99.61685823754789,99.97521685254027,6.57792900522246,99.87031007049275,99.957206029195
mongomock/mongomock,0,13,186,0,3499,2651,0.0,92.85714285714286,97.38219895287958,0.0,86.11863155303962,94.61099214846539
python-gitlab/python-gitlab,3,97,1046,16103,31232,23893,50.0,90.65420560747664,97.12163416898792,44.09002546340662,85.51323823344194,98.0748707002709
svenkreiss/html5validator,0,17,345,0,5533,4599,0.0,94.44444444444444,99.42363112391931,0.0,93.41549890258315,99.58856647899523
marketsquare/robotframework-requests,2,270,5067,4727,69425,50041,33.33333333333333,88.23529411764706,97.40484429065745,5.6545767740083255,83.04823197282167,95.26719591828964
hvac/hvac,2,64,1056,4727,29674,24143,33.33333333333333,74.4186046511628,92.3076923076923,12.31727336686036,77.32235453526852,93.32431387707769
keleshev/schema,0,0,69,0,0,505,0.0,0.0,98.57142857142858,0.0,0.0,94.04096834264432
bitcraze/crazyflie-lib-python,2,670,10478,1512,329942,276116,33.33333333333333,92.03296703296702,96.85709003512663,0.37842667607727715,82.57860737982074,94.55412147839695
bitcraze/crazyflie-clients-python,5,1289,18968,8703,443352,377800,26.31578947368421,86.85983827493261,94.90168609596238,1.5239065799565048,77.63150982843575,93.04295786961671
metomi/rose,9,481,12740,48148,238438,187847,64.28571428571429,93.76218323586744,99.1208278222983,16.58205963590277,82.11749471349556,98.37805848835261
plamere/spotipy,4,117,2456,33120,53370,42219,50.0,84.78260869565217,95.2676493405741,53.32903952982851,85.93510989453345,94.10020951277136
pnx-si/taxhub,33,1395,27562,152920,447733,374770,61.111111111111114,91.23610202746893,98.02959169156352,27.07828301161788,79.28224488386547,96.42097246842526
apragacz/django-rest-registration,3,894,9707,9569,140669,115131,50.0,91.317671092952,97.23530001001703,5.423342647117167,79.7258006925828,96.09705609855853
locustio/locust,14,566,10511,58002,157525,130994,48.275862068965516,85.49848942598187,95.60669456066945,26.29891770082839,71.42403728876576,92.76341413325969
darkreactions/drp,8,152,12033,194866,215116,118337,72.72727272727273,88.37209302325581,99.012589484078,87.44149730988589,96.52820469098464,97.82100138047333
whaleshark-team/cobra,30,2086,35210,1119967,1159282,649474,96.7741935483871,99.90421455938697,99.99432011814154,96.52632876284937,99.91476129283589,99.99753652866094
thombashi/tcconfig,6,492,5801,19083,152011,88440,26.08695652173913,82.5503355704698,92.93495674463314,10.105540757372761,80.49852518309442,91.2514574025733
thombashi/datetimerange,4,86,790,48948,54352,11642,66.66666666666666,96.62921348314607,95.75757575757575,85.03526632153157,94.42340432924499,91.22394608995455
revoltek/losoto,9,1365,26390,209524,620239,504316,40.909090909090914,89.98022412656559,96.35606835110268,25.874092195069544,76.59323547172514,93.03607500945459
hamcrest/pyhamcrest,0,46,198,0,2549,1314,0.0,80.7017543859649,89.59276018099548,0.0,86.05671843349089,90.12345679012346
redcap-tools/pycap,2,55,881,4727,25102,20553,33.33333333333333,72.36842105263158,87.31417244796829,13.786164255716285,73.20928604759682,88.02141327623126
nandaka/pixivutil2,6,274,4693,25348,96714,76800,33.33333333333333,84.5679012345679,92.91229459512968,19.789210711218676,75.50472324147084,90.0657902452182
mkaz/termgraph,0,2,55,0,109,387,0.0,33.33333333333333,80.88235294117648,0.0,12.35827664399093,68.61702127659575
hhursev/recipe-scrapers,10,336,5053,85249,115418,79146,55.55555555555556,90.81081081081082,95.99164133738601,63.502551305448996,85.97564155089576,93.94741527687103
jsvine/pdfplumber,4,232,4735,41362,81546,65618,57.14285714285714,88.212927756654,95.83080348107671,37.4835745421262,73.89960760147535,95.10819938254606
mikf/gallery-dl,2,55,829,4727,25319,21085,40.0,75.34246575342466,93.99092970521542,14.449471174420736,77.39499908296142,95.03312750709874
pyupio/safety,3,180,4120,32265,74497,65949,25.0,82.1917808219178,95.26011560693641,32.106394411606665,74.13079387824149,94.40571453111356
sourmash-bio/sourmash,11,1304,21993,183533,635547,452439,52.38095238095239,95.25200876552228,98.42910848549946,25.713581194773028,89.04223974758987,96.56378657913216
geotab/mygeotab-python,6,157,3444,6188,52892,55416,35.294117647058826,78.5,95.50748752079868,6.690091356289529,57.183631547651224,92.74799578235618
r4fek/django-cassandra-engine,4,903,11597,18886,152011,134165,44.44444444444444,89.8507462686567,95.77964981830195,8.98216977946457,72.29633645802123,93.97084882996086
neo23x0/loki,4,257,2852,44564,48973,36512,50.0,92.7797833935018,95.5123911587408,70.44021180747649,77.40931004504861,94.93499739989599
koalalorenzo/python-digitalocean,3,73,970,16103,29362,22815,50.0,83.9080459770115,88.26205641492265,44.23415009339633,80.65597187122295,91.14697774759298
hugapi/hug,3,134,1294,16103,34559,28347,50.0,86.45161290322581,97.14714714714715,34.864788793383426,74.82408469915777,96.3921381936888
gocardless/gocardless-pro-python,5,142,1696,25537,37670,26717,71.42857142857143,94.03973509933775,98.89212827988338,60.5888772895511,89.37553383315935,98.62310815799188
pallets/werkzeug,0,40,1060,0,16405,14307,0.0,74.07407407407408,96.10154125113327,0.0,70.59861427895167,92.95692287700604
pallets/flask-sqlalchemy,10,320,12796,53796,156131,175278,76.92307692307693,79.01234567901234,95.3289130596737,18.4133242971269,53.44060405670904,91.60934919407104
pallets/flask,2,96,2795,9205,30044,36972,22.22222222222222,68.57142857142857,93.6662198391421,15.242085044376738,49.748311034574115,88.91561049517809
pkkid/python-plexapi,3,64,866,16103,28236,21850,60.0,87.67123287671232,98.1859410430839,49.22357400501314,86.31167084428685,98.48109253166268
cytomine/cytomine-python-client,5,689,8357,17998,213084,176307,35.714285714285715,93.74149659863946,98.24829532094992,7.00071570823998,82.88368185212846,98.2972887082476
chainer/chainer,3,306,5816,20773,116577,111511,50.0,84.29752066115702,93.59510782104924,11.333158750422818,63.60109987233624,86.23340267413175
barronh/pseudonetcdf,12,1406,24886,135940,604832,522582,54.54545454545454,88.04007514088916,93.84568972019007,15.841551852123764,70.48313586746889,89.61749196141479
tbuli/symfit,1,1514,24602,47859,818218,520178,16.666666666666664,94.38902743142144,98.02765270749492,5.202099144124853,88.93731915642928,95.99895175488781
python-social-auth/social-core,6,283,4348,36760,79246,63246,46.15384615384615,86.80981595092024,95.47650417215635,37.30199803139619,80.41442154504958,93.83818751020044
savoirfairelinux/num2words,1,19,43,1070,1070,454,100.0,100.0,100.0,100.0,100.0,100.0
girder/large_image,1,331,4887,26638,134788,113068,25.0,87.33509234828496,95.48651817116061,13.826645281510663,69.9626797884323,93.12523164353664
mabuchilab/instrumental,3,44,604,10239,10239,6583,100.0,100.0,100.0,100.0,100.0,100.0
districtdatalabs/yellowbrick,8,1376,22839,130514,588789,499843,47.05882352941176,85.62538892345987,92.50303766707168,14.908763584938853,67.25804130141259,86.5527505580077
jrxfive/python-nomad,3,65,869,16187,28477,21989,60.0,89.04109589041096,98.4144960362401,49.35361912311726,86.82541618391365,98.74708101311299
pulse2percept/pulse2percept,0,619,9867,0,276599,266905,0.0,88.9367816091954,95.50866324653954,0.0,70.7499366931575,92.83070972947782
konstantinstadler/pymrio,18,1998,24670,504192,818151,426627,66.66666666666666,92.24376731301939,94.81897148128219,49.17540644479188,79.79679954900696,89.94212950762646
fortynorthsecurity/eyewitness,19,461,8415,162510,162510,107188,100.0,100.0,100.0,100.0,100.0,100.0
adrn/gala,2,1174,21930,82846,505075,480656,28.57142857142857,88.47023360964582,95.9149755073478,11.764104471995536,71.7204821740717,92.62122601879187
unioslo/zabbix-cli,5,73,883,32798,32798,22268,100.0,100.0,100.0,100.0,100.0,100.0
py-bson/bson,0,16,359,0,5348,6182,0.0,84.21052631578947,98.62637362637363,0.0,62.08497794288368,98.70669008462399
tableau/document-api-python,0,27,327,0,6765,4402,0.0,96.42857142857143,98.49397590361446,0.0,95.14767932489451,98.01825873970162
tableau/tabpy,36,2803,50759,371921,1152324,929959,65.45454545454545,93.74581939799332,97.13153966856748,26.81947882722063,83.09487530980554,94.96131432253347
tableau/server-client-python,4,189,2280,29419,49604,34356,50.0,96.92307692307692,99.34640522875817,56.992580251457795,96.09639861291384,99.28618905875213
sat-utils/sat-search,4,65,927,17101,29234,22212,66.66666666666666,87.83783783783784,98.30328738069989,50.72674418604651,86.71689606074989,98.50110864745011
opencobra/cobrapy,14,2006,34781,250274,898038,637521,45.16129032258064,96.0727969348659,98.77598545950245,21.570305557925693,77.39898696080485,98.15716947143143
jamielennox/requests-mock,2,54,824,4727,25134,20017,33.33333333333333,72.97297297297297,87.38069989395547,14.02171333649739,74.55505457997153,88.76718403547672
python-xlib/python-xlib,0,0,58,0,0,357,0.0,0.0,95.08196721311475,0.0,0.0,98.34710743801654
galkan/crowbar,3,148,3351,25551,46884,40006,50.0,81.31868131868131,94.50084602368867,40.801954584650765,74.86825716201973,91.72532385647139
typemytype/booleanoperations,1,286,4576,11,109055,65421,50.0,98.28178694158075,99.60818458859382,0.009852216748768473,97.67577250335871,99.49810649267692
maurosoria/dirsearch,12,317,6211,110256,148995,87311,57.14285714285714,89.80169971671388,96.98625858838226,63.899481877296495,86.35088614050746,95.30936162780543
theacodes/nox,5,147,1546,21277,24143,18062,71.42857142857143,98.0,99.48519948519949,82.40830396219837,93.5086564158178,98.59170305676855
geodesign/django-raster,17,1771,25582,120991,434803,357702,62.96296296296296,92.57710402509149,97.88406351635737,22.475539778162926,80.769909515291,96.88491155272303
23andme/yamale,0,17,346,0,5533,4607,0.0,94.44444444444444,99.71181556195965,0.0,93.41549890258315,99.76180164573408
conan-io/conan-package-tools,10,654,5743,161169,203654,82776,55.55555555555556,93.02987197724039,95.95655806182121,72.33082909227994,91.39761782947824,94.855898699364
conan-io/conan,5,126,2531,17468,45311,44112,35.714285714285715,76.36363636363637,93.67135455218357,25.907304412309973,67.20207638116426,93.38837726262305
nitmir/django-cas-server,6,889,10003,24034,144688,129920,50.0,88.988988988989,96.46094503375122,12.137770819655573,73.07105701732236,95.10772091388915
searx/searx,6,289,5964,37473,83137,73136,37.5,84.50292397660819,97.14937286202965,31.455024678507876,69.7856159554108,94.0111832379973
yunojuno/django-request-token,2,841,8754,6933,122614,103346,40.0,92.11391018619935,96.50534670929335,4.331148913308303,76.59880179668026,94.81197420207154
cowrie/cowrie,14,831,17484,93614,234893,210761,46.666666666666664,81.47058823529412,94.49278495379127,25.439070851891206,63.83083373868524,92.6080040776153
